timestamp,lip_state,blink_count,blink_per_min,confidence
2026-01-29T20:48:15.154431,lip_calm,0,,0.0
2026-01-29T20:48:17.146367,lip_calm,0,,0.0
2026-01-29T20:48:19.145022,lip_calm,0,,0.0
2026-01-29T20:48:23.136604,lip_calm,0,,0.0
2026-01-29T20:48:25.145952,lip_calm,0,,0.0
2026-01-29T20:48:27.137788,lip_calm,0,,0.0
2026-01-29T20:48:29.143467,lip_calm,0,,0.0
2026-01-29T20:48:33.157822,lip_calm,0,,0.0
2026-01-29T20:48:35.132768,lip_calm,0,,0.0
2026-01-29T20:48:37.146772,lip_calm,0,,0.0
2026-01-29T20:48:39.132950,lip_calm,0,,0.0
2026-01-29T20:48:43.132638,lip_calm,0,,0.0
2026-01-29T20:48:45.138897,lip_calm,0,,0.0
2026-01-29T20:48:47.141829,lip_calm,0,,0.0
2026-01-29T20:48:49.137385,lip_calm,0,,0.0
2026-01-29T20:48:53.134279,lip_calm,0,,0.0
2026-01-29T20:48:55.136647,lip_calm,0,,0.0
2026-01-29T20:48:57.137484,lip_calm,0,,0.0
2026-01-29T20:48:59.138223,lip_calm,0,,0.0
2026-01-29T20:49:03.152183,lip_calm,0,,0.0
2026-01-29T20:49:05.137163,lip_calm,0,,0.0
2026-01-29T20:49:07.134376,lip_calm,0,,0.0
2026-01-29T20:49:09.144713,lip_calm,0,,0.0
2026-01-29T20:49:13.133263,lip_calm,0,,0.0
2026-01-29T20:49:15.137855,lip_calm,0,,0.0
2026-01-29T20:49:17.143150,lip_calm,0,,0.0
2026-01-29T20:49:19.136129,lip_calm,0,,0.0
2026-01-29T20:49:23.133909,lip_calm,0,,0.0
2026-01-29T20:49:25.134241,lip_calm,0,,0.0
2026-01-29T20:49:27.134629,lip_calm,0,,0.0
2026-01-29T20:49:29.153090,lip_calm,0,,0.0
2026-01-29T20:49:33.139984,lip_calm,0,,0.0
2026-01-29T20:49:35.133819,lip_calm,0,,0.0
2026-01-29T20:49:37.146761,lip_calm,0,,0.0
2026-01-29T20:49:39.145713,lip_calm,0,,0.0
2026-01-29T20:49:43.142636,lip_calm,0,,0.0
2026-01-29T20:49:45.149533,lip_calm,0,,0.0
2026-01-29T20:49:47.141533,lip_calm,0,,0.0
2026-01-29T20:49:49.145154,lip_calm,0,,0.0
2026-01-29T20:49:53.160634,lip_calm,0,,0.0
2026-01-29T20:49:55.142980,lip_calm,0,,0.0
2026-01-29T20:49:57.145039,lip_calm,0,,0.0
2026-01-29T20:49:59.144794,lip_calm,0,,0.0
2026-01-29T20:50:03.136507,lip_calm,0,,0.0
2026-01-29T20:50:05.143736,lip_calm,0,,0.0
2026-01-29T20:50:07.138923,lip_calm,0,,0.0
2026-01-29T20:50:09.139268,lip_calm,0,,0.0
2026-01-29T20:50:13.156466,lip_calm,0,,0.0
2026-01-29T20:50:15.150500,lip_calm,0,,0.0
2026-01-29T20:50:17.152796,lip_calm,0,,0.0
2026-01-29T20:50:19.135906,lip_calm,0,,0.0
2026-01-29T20:50:23.146640,lip_calm,0,,0.0
2026-01-29T20:50:25.143845,lip_calm,0,,0.0
2026-01-29T20:50:27.143756,lip_calm,0,,0.0
2026-01-29T20:50:29.147361,lip_calm,0,,0.0
2026-01-29T20:50:33.132139,lip_calm,0,,0.0
2026-01-29T20:50:35.136698,lip_calm,0,,0.0
2026-01-29T20:50:37.131000,lip_calm,0,,0.0
2026-01-29T20:50:39.133191,lip_calm,0,,0.0
2026-01-29T20:50:43.134471,lip_calm,0,,0.0
2026-01-29T20:50:45.134167,lip_calm,0,,0.0
2026-01-29T20:50:47.132849,lip_calm,0,,0.0
2026-01-29T20:50:49.137996,lip_calm,0,,0.0
2026-01-29T20:50:53.135497,lip_calm,0,,0.0
2026-01-29T20:50:55.135167,lip_calm,0,,0.0
2026-01-29T20:50:57.133964,lip_calm,0,,0.0
2026-01-29T20:50:59.132142,lip_calm,0,,0.0
2026-01-29T20:51:05.133795,lip_calm,0,,0.0
2026-01-29T20:51:07.132834,lip_calm,0,,0.0
2026-01-29T20:51:09.132924,lip_calm,0,,0.0
2026-01-29T20:51:11.131789,lip_calm,0,,0.0
2026-01-29T20:51:17.137768,lip_calm,0,,0.0
2026-01-29T20:51:19.133202,lip_calm,0,,0.0
2026-01-29T20:51:21.136021,lip_calm,0,,0.0
2026-01-29T20:51:23.135376,lip_calm,0,,0.0
2026-01-29T20:51:27.146711,lip_calm,0,,0.0
2026-01-29T20:51:29.137227,lip_calm,0,,0.0
2026-01-29T20:51:31.133770,lip_calm,0,,0.0
2026-01-29T20:51:33.132444,lip_calm,0,,0.0
2026-01-29T20:51:37.131940,lip_calm,0,,0.0
2026-01-29T20:51:39.135704,lip_calm,0,,0.0
2026-01-29T20:51:41.134542,lip_calm,0,,0.0
2026-01-29T20:51:43.132419,lip_calm,0,,0.0
2026-01-29T20:51:47.130810,lip_calm,0,,0.0
2026-01-29T20:51:49.131154,lip_calm,0,,0.0
2026-01-29T20:51:51.132431,lip_calm,0,,0.0
2026-01-29T20:51:53.133272,lip_calm,0,,0.0
2026-01-29T20:51:57.134434,lip_calm,0,,0.0
2026-01-29T20:51:59.130685,lip_calm,0,,0.0
2026-01-29T20:52:01.132427,lip_calm,0,,0.0
2026-01-29T20:52:03.134929,lip_calm,0,,0.0
2026-01-29T20:52:07.134226,lip_calm,0,,0.0
2026-01-29T20:52:09.134278,lip_calm,0,,0.0
2026-01-29T20:52:11.132242,lip_calm,0,,0.0
2026-01-29T20:52:13.133064,lip_calm,0,,0.0
2026-01-29T20:52:17.131677,lip_calm,0,,0.0
2026-01-29T20:52:19.137603,lip_calm,0,,0.0
2026-01-29T20:52:21.133416,lip_calm,0,,0.0
2026-01-29T20:52:41.133149,lip_calm,0,,0.0
2026-01-29T20:52:45.132572,lip_calm,0,,0.0
2026-01-29T20:52:47.134033,lip_calm,0,,0.0
2026-01-29T20:52:49.135463,lip_calm,0,,0.0
2026-01-29T20:52:51.134046,lip_calm,0,,0.0
2026-01-29T20:52:55.133623,lip_calm,0,,0.0
2026-01-29T20:52:57.136028,lip_calm,0,,0.0
2026-01-29T20:52:59.130527,lip_calm,0,,0.0
2026-01-29T20:53:37.135054,lip_calm,0,,0.0
2026-01-29T20:53:49.145921,lip_calm,0,,0.0
2026-01-29T20:53:51.133683,lip_calm,0,,0.0
2026-01-29T20:53:53.129987,lip_calm,0,,0.0
2026-01-29T20:53:55.138376,lip_calm,0,,0.0
2026-01-29T20:53:59.132763,lip_calm,0,,0.0
2026-01-29T20:54:01.134353,lip_calm,0,,0.0
2026-01-29T20:54:03.134442,lip_calm,0,,0.0
2026-01-29T20:54:05.135308,lip_calm,0,,0.0
2026-01-29T20:54:09.134722,lip_calm,0,,0.0
2026-01-29T20:54:11.135923,lip_calm,0,,0.0
2026-01-29T20:54:13.142110,lip_calm,0,,0.0
2026-01-29T20:54:15.132159,lip_calm,0,,0.0
2026-01-29T20:54:19.139382,lip_calm,0,,0.0
2026-01-29T20:54:21.148926,lip_calm,0,,0.0
2026-01-29T20:54:23.133175,lip_calm,0,,0.0
2026-01-29T20:54:25.131500,lip_calm,0,,0.0
2026-01-29T20:54:29.146682,lip_calm,0,,0.0
2026-01-29T20:54:31.142532,lip_calm,0,,0.0
2026-01-29T20:54:33.134916,lip_calm,0,,0.0
2026-01-29T20:54:35.148952,lip_calm,0,,0.0
2026-01-29T20:54:38.343341,lip_calm,0,,0.0
2026-01-29T20:54:39.150384,lip_calm,0,,0.0
2026-01-29T20:54:40.325264,lip_calm,0,,0.0
2026-01-29T20:54:41.149866,lip_calm,0,,0.0
2026-01-29T20:54:43.142034,lip_calm,0,,0.0
2026-01-29T20:54:44.325484,lip_calm,0,,0.0
2026-01-29T20:54:45.150490,lip_calm,0,,0.0
2026-01-29T20:54:46.334012,lip_calm,0,,0.0
2026-01-29T20:54:48.335165,lip_calm,0,,0.0
2026-01-29T20:54:49.143443,lip_calm,0,,0.0
2026-01-29T20:54:50.327209,lip_calm,0,,0.0
2026-01-29T20:54:51.145062,lip_calm,0,,0.0
2026-01-29T20:54:53.146800,lip_calm,0,,0.0
2026-01-29T20:54:54.330232,lip_calm,0,,0.0
2026-01-29T20:54:55.149078,lip_calm,0,,0.0
2026-01-29T20:54:56.326186,lip_calm,0,,0.0
2026-01-29T20:54:58.329028,lip_calm,0,,0.0
2026-01-29T20:54:59.142703,lip_calm,0,,0.0
2026-01-29T20:55:00.340719,lip_calm,0,,0.0
2026-01-29T20:55:01.152831,lip_calm,0,,0.0
2026-01-29T20:55:03.153542,lip_calm,0,,0.0
2026-01-29T20:55:04.323615,lip_calm,0,,0.0
2026-01-29T20:55:05.149292,lip_calm,0,,0.0
2026-01-29T20:55:06.327188,lip_calm,0,,0.0
2026-01-29T20:55:08.333475,lip_calm,0,,0.0
2026-01-29T20:55:09.146042,lip_calm,0,,0.0
2026-01-29T20:55:10.349881,lip_calm,0,,0.0
2026-01-29T20:55:11.156490,lip_calm,0,,0.0
2026-01-29T20:55:13.154788,lip_calm,0,,0.0
2026-01-29T20:55:14.336148,lip_calm,0,,0.0
2026-01-29T20:55:15.150144,lip_calm,0,,0.0
2026-01-29T20:55:16.321886,lip_calm,0,,0.0
2026-01-29T21:05:13.140970,lip_calm,0,,0.0
2026-01-29T21:05:15.133140,lip_calm,0,,0.0
2026-01-29T21:05:17.134643,lip_calm,0,,0.0
2026-01-29T21:05:19.140509,lip_calm,0,,0.0
2026-01-29T21:05:27.132458,lip_calm,0,,0.0
2026-01-29T21:05:31.134871,lip_calm,0,,0.0
2026-01-29T21:05:32.621236,lip_calm,0,,0.0
2026-01-29T21:05:33.139448,lip_calm,0,,0.0
2026-01-29T21:05:45.143662,lip_calm,0,,0.0
2026-01-29T21:05:57.135752,lip_calm,0,,0.0
2026-01-29T21:06:09.132509,lip_calm,0,,0.0
2026-01-29T21:06:15.135008,lip_calm,0,,0.0
2026-01-29T21:06:27.133520,lip_calm,0,,0.0
2026-01-29T21:06:51.135988,lip_calm,0,,0.0
2026-01-29T21:06:53.133884,lip_calm,0,,0.0
2026-01-29T21:06:55.140173,lip_calm,0,,0.0
2026-01-29T21:07:01.134481,lip_calm,0,,0.0
2026-01-29T21:07:07.135877,lip_calm,0,,0.0
2026-01-29T21:07:09.133485,lip_calm,0,,0.0
2026-01-29T21:07:11.136680,lip_calm,0,,0.0
2026-01-29T21:07:17.135571,lip_calm,0,,0.0
2026-01-29T21:07:25.133548,lip_calm,0,,0.0
2026-01-29T21:07:27.132171,lip_calm,0,,0.0
2026-01-29T21:07:32.321233,lip_calm,0,,0.0
2026-01-29T21:07:37.130641,lip_calm,0,,0.0
2026-01-29T21:07:39.132924,lip_calm,0,,0.0
2026-01-29T21:07:41.133298,lip_calm,0,,0.0
2026-01-29T21:07:43.132080,lip_calm,0,,0.0
2026-01-29T21:07:47.131658,lip_calm,0,,0.0
2026-01-29T21:07:49.134247,lip_calm,0,,0.0
2026-01-29T21:07:51.133993,lip_calm,0,,0.0
2026-01-29T21:07:53.134100,lip_calm,0,,0.0
2026-01-29T21:08:01.132644,lip_calm,0,,0.0
2026-01-29T21:08:03.132360,lip_calm,0,,0.0
2026-01-29T21:08:05.132718,lip_calm,0,,0.0
2026-01-29T21:08:07.130619,lip_calm,0,,0.0
2026-01-29T21:08:11.133892,lip_calm,0,,0.0
2026-01-29T21:08:13.131489,lip_calm,0,,0.0
2026-01-29T21:08:15.132344,lip_calm,0,,0.0
2026-01-29T21:08:17.135273,lip_calm,0,,0.0
2026-01-29T21:08:21.131753,lip_calm,0,,0.0
2026-01-29T21:08:23.132909,lip_calm,0,,0.0
2026-01-29T21:08:25.131325,lip_calm,0,,0.0
2026-01-29T21:08:27.134096,lip_calm,0,,0.0
2026-01-29T21:08:31.133280,lip_calm,0,,0.0
2026-01-29T21:08:32.323959,lip_calm,0,,0.0
2026-01-29T21:08:33.137930,lip_calm,0,,0.0
2026-01-29T21:08:35.139299,lip_calm,0,,0.0
2026-01-29T21:08:39.137748,lip_calm,0,,0.0
2026-01-29T21:08:41.136820,lip_calm,0,,0.0
2026-01-29T21:08:43.134297,lip_calm,0,,0.0
2026-01-29T21:08:45.142922,lip_calm,0,,0.0
2026-01-29T21:08:49.141275,lip_calm,0,,0.0
2026-01-29T21:08:51.135979,lip_calm,0,,0.0
2026-01-29T21:08:53.133195,lip_calm,0,,0.0
2026-01-29T21:08:55.138078,lip_calm,0,,0.0
2026-01-29T21:08:59.142483,lip_calm,0,,0.0
2026-01-29T21:09:01.132523,lip_calm,0,,0.0
2026-01-29T21:09:03.134843,lip_calm,0,,0.0
2026-01-29T21:09:05.134968,lip_calm,0,,0.0
2026-01-29T21:09:09.131566,lip_calm,0,,0.0
2026-01-29T21:09:11.133248,lip_calm,0,,0.0
2026-01-29T21:09:13.134376,lip_calm,0,,0.0
2026-01-29T21:09:15.142012,lip_calm,0,,0.0
2026-01-29T21:09:21.146498,lip_calm,0,,0.0
2026-01-29T21:09:23.142939,lip_calm,0,,0.0
2026-01-29T21:09:25.156074,lip_calm,0,,0.0
2026-01-29T21:09:27.143153,lip_calm,0,,0.0
2026-01-29T21:09:37.367854,lip_calm,0,,0.0
2026-01-29T21:09:37.654451,lip_calm,0,,0.0
2026-01-29T21:09:37.775463,lip_calm,0,,0.0
2026-01-29T21:09:37.844391,lip_calm,0,,0.0
2026-01-29T21:09:39.156433,lip_calm,0,,0.0
2026-01-29T21:09:41.144633,lip_calm,0,,0.0
2026-01-29T21:09:43.149743,lip_calm,0,,0.0
2026-01-29T21:09:45.144310,lip_calm,0,,0.0
2026-01-29T21:09:49.142854,lip_calm,0,,0.0
2026-01-29T21:09:51.152122,lip_calm,0,,0.0
2026-01-29T21:09:53.154732,lip_calm,0,,0.0
2026-01-29T21:09:55.143780,lip_calm,0,,0.0
2026-01-29T21:09:59.156234,lip_calm,0,,0.0
2026-01-29T21:10:11.144139,lip_calm,0,,0.0
2026-01-29T21:10:15.145747,lip_calm,0,,0.0
2026-01-29T21:10:17.141148,lip_calm,0,,0.0
2026-01-29T21:10:25.140687,lip_calm,0,,0.0
2026-01-29T21:10:27.138818,lip_calm,0,,0.0
2026-01-29T21:10:29.149190,lip_calm,0,,0.0
2026-01-29T21:10:32.356337,lip_calm,0,,0.0
2026-01-29T21:10:35.147728,lip_calm,0,,0.0
2026-01-29T21:10:37.143976,lip_calm,0,,0.0
2026-01-29T21:10:39.156022,lip_calm,0,,0.0
2026-01-29T21:10:41.135798,lip_calm,0,,0.0
2026-01-29T21:10:45.155470,lip_calm,0,,0.0
2026-01-29T21:10:47.142120,lip_calm,0,,0.0
2026-01-29T21:10:49.146486,lip_calm,0,,0.0
2026-01-29T21:10:51.143234,lip_calm,0,,0.0
2026-01-29T21:10:55.154907,lip_calm,0,,0.0
2026-01-29T21:10:57.147328,lip_calm,0,,0.0
2026-01-29T21:10:59.148940,lip_calm,0,,0.0
2026-01-29T21:11:01.139827,lip_calm,0,,0.0
2026-01-29T21:11:05.134870,lip_calm,0,,0.0
2026-01-29T21:11:07.134603,lip_calm,0,,0.0
2026-01-29T21:11:09.139232,lip_calm,0,,0.0
2026-01-29T21:11:11.135178,lip_calm,0,,0.0
2026-01-29T21:11:15.134673,lip_calm,0,,0.0
2026-01-29T21:11:17.151488,lip_calm,0,,0.0
2026-01-29T21:11:19.146048,lip_calm,0,,0.0
2026-01-29T21:11:21.138208,lip_calm,0,,0.0
2026-01-29T21:11:25.146257,lip_calm,0,,0.0
2026-01-29T21:11:27.149002,lip_calm,0,,0.0
2026-01-29T21:11:29.157097,lip_calm,0,,0.0
2026-01-29T21:11:31.139659,lip_calm,0,,0.0
2026-01-29T21:11:33.139505,lip_calm,0,,0.0
2026-01-29T21:11:35.137538,lip_calm,0,,0.0
2026-01-29T21:11:37.139030,lip_calm,0,,0.0
2026-01-29T21:11:39.142612,lip_calm,0,,0.0
2026-01-29T21:11:43.143914,lip_calm,0,,0.0
2026-01-29T21:11:45.136985,lip_calm,0,,0.0
2026-01-29T21:11:47.155422,lip_calm,0,,0.0
2026-01-29T21:11:49.135945,lip_calm,0,,0.0
2026-01-29T21:11:53.139978,lip_calm,0,,0.0
2026-01-29T21:11:55.139614,lip_calm,0,,0.0
2026-01-29T21:11:57.143522,lip_calm,0,,0.0
2026-01-29T21:11:59.150995,lip_calm,0,,0.0
2026-01-29T21:12:03.147521,lip_calm,0,,0.0
2026-01-29T21:12:07.151486,lip_calm,0,,0.0
2026-01-29T21:12:09.144177,lip_calm,0,,0.0
2026-01-29T21:12:11.136027,lip_calm,0,,0.0
2026-01-29T21:12:15.148877,lip_calm,0,,0.0
2026-01-29T21:12:17.153914,lip_calm,0,,0.0
2026-01-29T21:12:19.145123,lip_calm,0,,0.0
2026-01-29T21:12:21.164457,lip_calm,0,,0.0
2026-01-29T21:12:25.145652,lip_calm,0,,0.0
2026-01-29T21:12:27.137514,lip_calm,0,,0.0
2026-01-29T21:12:29.143856,lip_calm,0,,0.0
2026-01-29T21:12:31.135153,lip_calm,0,,0.0
2026-01-29T21:12:33.146220,lip_calm,0,,0.0
2026-01-29T21:12:35.135367,lip_calm,0,,0.0
2026-01-29T21:12:37.144483,lip_calm,0,,0.0
2026-01-29T21:12:39.148187,lip_calm,0,,0.0
2026-01-29T21:12:43.141825,lip_calm,0,,0.0
2026-01-29T21:12:45.143357,lip_calm,0,,0.0
2026-01-29T21:12:47.159191,lip_calm,0,,0.0
2026-01-29T21:12:49.147262,lip_calm,0,,0.0
2026-01-29T21:12:53.145149,lip_calm,0,,0.0
2026-01-29T21:12:55.145217,lip_calm,0,,0.0
2026-01-29T21:12:57.146798,lip_calm,0,,0.0
2026-01-29T21:12:59.158842,lip_calm,0,,0.0
2026-01-29T21:13:03.144332,lip_calm,0,,0.0
2026-01-29T21:13:05.148604,lip_calm,0,,0.0
2026-01-29T21:13:07.141804,lip_calm,0,,0.0
2026-01-29T21:13:09.139211,lip_calm,0,,0.0
2026-01-29T21:13:13.139721,lip_calm,0,,0.0
2026-01-29T21:13:15.135760,lip_calm,0,,0.0
2026-01-29T21:13:17.151874,lip_calm,0,,0.0
